id_village ;code_village;name_village;longitude;latidude;id_commune
608;5708008;NDJOBOYE;-4,86036667;14,58723333;8
608;5708009;NIAMIO;-4,86258333;14,56230000;8
608;5708010;NIOFOLDOU;-4,93356667;14,58175000;8
608;5708011;SINDE SALLAH;-4,93150000;14,46563333;8
608;5708012;SOMONTAKA;-5,02365000;14,56515000;8
608;5708013;SONI;-4,91855000;14,58838333;8
608;5708014;THIECOYE;-5,00156667;13,53898333;8
608;5708015;TINGUE;-4,96695000;14,56510000;8
608;5708016;TOGUEL DEBY;-4,90883333;14,49753333;8
608;5708017;TOGUEL KOSSAM;-4,96011667;14,49923333;8
609;5709001;SOSSOBE;-4,67548333;14,56160000;9
609;5709002;GOUMEL;-4,67795000;14,57538333;9
609;5709003;KADIAL;-4,43725000;14,65088333;9
609;5709005;KALLA;-4,62505000;14,61415000;9
609;5709006;NAIBADE;-4,62218333;14,60611667;9
609;5709007;SARE -THINA;-4,48890000;14,60958333;9
609;5709008;SARE FABA;-4,41971667;14,73368333;9
609;5709009;SARE MARE;-4,52525000;14,58678333;9
609;5709010;SERENDOU;-4,42680000;14,75696667;9
609;5709011;SIMIO;-4,43208333;14,68813333;9
609;5709012;TOGUERE SARRE;-4,67186667;14,56066667;9
609;5709013;TOMI DIABE;-4,39473333;14,80360000;9
609;5709014;KANGUIDIOUROU;-4,91911000;14,45212000;9
610;5710001;TOGUERE COUMBE;-4,59383333;14,91845000;0
610;5710002;DOUNGOURA;-4,76608333;15,04471667;0
610;5710003;FOKOLORE;-4,53988333;14,85580000;0
610;5710004;GOGOLLA;-4,53435000;15,14833333;0
610;5710005;GUELEDIE;-4,84916667;14,79070000;0
610;5710006;IOURE;-4,59896667;14,78731667;0
610;5710007;KAMAKA DEBELE;-4,68018333;14,77173333;0
610;5710008;KAMAKA SEBE;-4,63486667;14,80040000;0
610;5710009;KANA;-4,54390000;14,81173333;0
610;5710010;KOISSOUMA;-4,50086667;14,83418333;0
610;5710011;KOUBITERA;-4,69005000;14,82206667;0
610;5710012;KOUBOULOU;-4,60408333;14,90435000;0
610;5710013;KOUMBE SARE;-4,60588333;14,89838333;0
610;5710014;M'BONGA;-4,55410000;14,72645000;0
610;5710015;MANGA GOURAL;-4,75318333;14,91868333;0
610;5710016;MANGA SONABE;-4,76246667;14,90950000;0
610;5710017;MAYEL KONDO;-4,71253333;15,04105000;0
610;5710018;MAYEL TARI;-4,71301667;15,04621667;0
610;5710019;N'GAISSY;-4,50891667;14,94666667;0
610;5710020;N'GOUDDIRI;-4,81088333;14,79096667;0
610;5710021;ORONGUIA;-4,60471667;15,08095000;0
610;5710022;OUALO;-4,57198333;14,74581667;0
610;5710023;OURO GALLO;-4,52546667;14,94125000;0
610;5710024;ROGONTA;-4,43826667;14,91103333;0
610;5710025;SARE SAMBOUBOU;-4,45326667;14,98725000;0
610;5710026;SARECOUYE;-4,57861667;15,15830000;0
610;5710027;SERY;-4,61118333;14,98503333;0
610;5710028;SILDE;-4,45061667;14,95653333;0
610;5710029;TANDA;-4,55286667;14,75460000;0
610;5710030;TIAMBAWEL;-4,69968333;14,96403333;0
610;5710031;TIBITABA;-4,58986667;14,78153333;0
610;5710032;TIOUKORDE;-4,81305000;14,80108333;0
610;5710033;TOMORA;-4,72235000;15,07321667;0
701;5801002;AOURE;-4,31165000;15,52088333;1
701;5801003;BANGUITA;-4,35330000;15,28625000;1
701;5801004;DIENNA;-4,43905000;15,66235000;1
701;5801005;DIOLLY;-4,38576667;15,43693333;1
701;5801006;ENGUEM;-4,28753333;15,48183333;1
701;5801007;FAFOU;-4,35091667;15,46703333;1
701;5801008;GOUREYE;-4,41090000;15,61956667;1
701;5801009;KADIGUI;-4,41990000;15,35136667;1
701;5801010;KANGOUROU;-4,40525000;15,39325000;1
701;5801011;KOIRA;-4,38565000;15,66238333;1
701;5801012;M'BARADOU;-4,31900000;15,40550000;1
701;5801013;OUALADOU;-4,25478333;15,23268333;1
701;5801014;OUANAM;-4,32433333;15,56526667;1
701;5801015;PIRSO;-4,40755000;15,66315000;1
701;5801016;ROUBERE;-4,36616667;15,47978333;1
701;5801017;SAKAMARA;-4,39366667;15,56118333;1
701;5801018;SIMASSI;-4,44040000;15,63506667;1
701;5801019;TANA;-4,39543333;15,39480000;1
701;5801020;YOGORO;-4,31831667;15,44120000;1
701;5801021;YOUWAROU-OURO;-4,26105000;15,36895000;1
701;5801022;YOUWAROU HOMBOLORE;-4,25903333;15,37950000;1
701;5801023;M'BANADJI;-4,31240000;15,21553333;1
702;5802001;BARE;-4,48396667;15,14360000;2
702;5802002;DOGO;-4,43226667;15,16771667;2
702;5802003;FARAYENI;-4,37481667;15,08728333;2
702;5802004;FETODJE;-4,50811667;15,16568333;2
702;5802005;GANDE TAMA;-4,42871667;14,99858333;2
702;5802006;KARAN;-4,50291667;14,96928333;2
702;5802007;OURDE;-4,45921667;15,17175000;2
702;5802008;SARBERE;-4,46306667;14,97993333;2
702;5802009;SARE DINA;-4,42803333;15,18746667;2
702;5802010;YERE YERE;-4,45340000;15,06398333;2
703;5803001;GUIDIO SARE;-4,07563333;15,35161667;3
703;5803002;AKKA;-4,23565000;15,40091667;3
703;5803003;AWOYE;-4,11285000;15,38785000;3
703;5803004;BAMAGAYE;-4,13876667;15,38748333;3
703;5803005;BANGOU;-4,01893333;15,17571667;3
703;5803006;DEBARE TIOKA;-4,05473333;15,18301667;3
703;5803007;DEBERE;-4,19563333;15,38066667;3
703;5803008;DIAKANKORE;-4,19651667;15,14250000;3
703;5803009;FATOMARE;-4,00158333;15,38185000;3
703;5803010;FEROBE;-4,21431667;15,39098333;3
703;5803011;FITOBE;-4,20503333;15,38575000;3
703;5803012;GOMNIKOUBOYE;-4,02251667;15,38440000;3
703;5803013;GOURAO BOZO;-4,01958333;15,30733333;3
703;5803014;GOURAO FULBE;-4,03458333;15,31185000;3
703;5803015;GOURAO SARRE;-4,02773333;15,30288333;3
703;5803016;GUIDIO OURO;-4,07068333;15,34725000;3
703;5803017;KARMA;-4,01676667;15,39838333;3
703;5803018;N'GARWOYE BOUGOUDJI;-4,26936667;15,14083333;3
703;5803019;N'GARWOYE GAROUJDJI;-4,26906667;15,13221667;3
703;5803020;SAMBERI;-4,13145000;15,36125000;3
703;5803021;SOBE;-4,21598333;15,38248333;3
703;5803022;SOROBA;-4,07548333;15,22986667;3
703;5803023;TANEREDJI;-4,30675000;15,10641667;3
703;5803024;WORO;-4,11931667;15,37828333;3
704;5804001;AMBIRI HABE;-4,21206667;15,51503333;4
704;5804002;AMBIRI KONG;-4,20510000;15,48810000;4
704;5804003;AMBIRI OURO;-4,21475000;15,52041667;4
704;5804004;ARANGA;-4,16975000;15,46303333;4
704;5804005;BABA GOUNGOU;-4,11401667;15,48823333;4
704;5804006;DIAMKOKO;-4,21603333;15,54845000;4
704;5804007;DIAMWELY;-4,09233333;15,54871667;4
704;5804008;DIOMOU;-4,11866667;15,52331667;4
704;5804009;DIONGORO;-4,14650000;15,41910000;4
704;5804010;DOMA;-4,12085000;15,40105000;4
704;5804011;GOUNOUMA;-4,22523333;15,51551667;4
704;5804012;KABE;-4,21493333;15,57285000;4
704;5804013;KOKORO;-4,07925000;15,46685000;4
704;5804014;KONG;-4,10320000;15,50603333;4
704;5804015;KOSSOMBO;-4,14735000;15,49838333;4
704;5804017;MODIOKO;-4,08418333;15,45650000;4
704;5804018;NIAMA;-4,09431667;15,51316667;4
704;5804019;SAREDINA;-4,18241667;15,51816667;4
704;5804020;SINGAMA;-4,27285000;15,54658333;4
704;5804021;SOUNKAROU;-4,26368333;15,52583333;4
704;5804022;TANGA;-4,13623333;15,55021667;4
704;5804023;TILKAL;-4,14366667;15,52260000;4
704;5804024;YONGONA;-4,17796667;15,52018333;4
705;5805001;KORMOU MARKA;-4,21828333;15,67525000;5
705;5805002;AYOM;-4,26641667;15,68636667;5
705;5805003;BIA;-4,34408333;15,66403333;5
705;5805004;DIOU;-4,15486667;15,78746667;5
705;5805005;DISKANA;-4,23223333;15,62591667;5
705;5805006;DOUKOU;-4,18510000;15,69841667;5
705;5805007;KORMOU PEULH;-4,22146667;15,67513333;5
705;5805008;MAYEL BOURGOU;-4,28920000;15,62008333;5
705;5805009;OWA;-4,17925000;15,63050000;5
705;5805010;SAH TOUSKEL;-4,30291667;15,67563333;5
705;5805011;SEBY;-4,21288333;15,78146667;5
705;5805012;SIGUI;-4,28566667;15,66231667;5
705;5805013;SIO;-4,20495000;15,62833333;5
706;5806001;GATHI LOUMO;-4,61211667;15,46900000;6
706;5806002;ALEYDI;-3,99746000;15,69684000;6
706;5806004;BANDARE;-4,53658333;15,47018333;6
706;5806005;BOUTA;-4,53156667;15,53750000;6
706;5806006;DEGUE;-4,56120000;15,26856667;6
706;5806007;DJONDO;-4,44198333;15,50546667;6
706;5806008;GOUMBOUMBA;-4,52430000;15,37776667;6
706;5806009;HERAO;-4,46458333;15,42656667;6
706;5806010;KALASSEGUI;-4,57978333;15,47416667;6
706;5806011;KAMPA KOUNA;-4,53770000;15,50298333;6
706;5806012;KERBE KOUNA;-4,43690000;15,45405000;6
706;5806013;KORA;-4,67461667;15,52436667;6
706;5806014;KOUBITA;-4,58875000;15,37171667;6
706;5806015;LANADJIRI;-4,61495000;15,54910000;6
706;5806016;M'BENTIE;-4,47805000;15,57045000;6
706;5806017;SAMANAMA;-4,51360000;15,44180000;6
706;5806018;SANANGA;-4,91116667;15,20711667;6
706;5806019;SELENGOUROU;-4,57870000;15,43428333;6
706;5806020;SOKON DEMA;-4,63256667;15,51860000;6
706;5806021;SONKALY;-4,48523333;15,53760000;6
706;5806022;SOURANGO;-4,78255000;15,34806667;6
706;5806024;TIAL;-4,48310000;15,61520000;6
706;5806025;TIOUKY;-4,55800000;15,47165000;6
706;5806026;TOULAL;-4,60958333;15,39940000;6
706;5806027;WARIO;-4,54591667;15,39475000;6
706;5806029;TOLET-TOBA;-4,73155000;15,36615000;6
706;5806030;ALMAMOR;-4,89431000;15,10664000;6
706;5806032;DIANWELY;-4,94682000;15,20333000;6
706;5806033;GNIRI-NIARA;-4,72610000;15,36145000;6
706;5806037;NEMATOUN-CHABABINE;-3,18032000;16,63143900;6
707;5807001;SAH;-4,05013333;15,62475000;7
707;5807002;BANGA;-4,10008333;15,60796667;7
707;5807003;BARAOU;-3,84666667;15,58158333;7
707;5807004;BIRO;-3,95948333;15,69101667;7
707;5807005;BOEFA;-3,93435000;15,59053333;7
707;5807006;DAGAMBE;-4,07055000;15,49183333;7
707;5807007;DAKO MALINKE;-4,04328333;15,59918333;7
707;5807008;DIADDO;-4,06206667;15,69116667;7
707;5807009;DIOGUI OURO;-4,10733333;15,67653333;7
707;5807010;DIOGUI SARE;-4,10645000;15,67311667;7
707;5807011;DIRMANDIO;-4,04181667;15,67025000;7
707;5807012;DOKALABOUGOU;-4,04415000;15,68903333;7
707;5807013;DOMBIRA;-4,00968333;15,67430000;7
707;5807014;DRAMBO;-3,98096667;15,63365000;7
707;5807015;FAOU;-3,94541667;15,51033333;7
707;5807016;GADIA;-4,13225000;15,62803333;7
707;5807017;GAROU;-4,11620000;15,69988333;7
707;5807018;GOGONA;-4,01213900;15,51568000;7
707;5807019;GONDA;-3,89950000;15,51521667;7
707;5807020;GORE;-4,14315000;15,58741667;7
707;5807021;GOUMEWAL;-4,94682000;15,20333000;7
707;5807022;GOUNKI;-3,98498333;15,46466667;7
707;5807023;GUEDIA;-4,09015000;15,59591667;7
707;5807024;INGUERI;-3,96346667;15,43716667;7
707;5807025;ISSEYE;-4,02815000;15,53273333;7
707;5807026;KEREGOUNA;-3,95073333;15,60561667;7
707;5807027;KOETAO;-3,89516667;15,64026667;7
707;5807028;KOROBONGO OURO;-3,98108333;15,60596667;7
707;5807029;KOROBONGO SARE;-3,98198333;15,60706667;7
707;5807030;KORODINGUE;-3,99150000;15,51558333;7
707;5807031;MARGOU;-4,06235000;15,73861667;7
707;5807032;MISSE OURO;-3,93343333;15,62453333;7
707;5807033;MISSE SARE;-3,92570000;15,61886667;7
707;5807034;NAMBO;-4,09088333;15,50733333;7
707;5807035;NAWAL;-3,94016667;15,67328333;7
707;5807036;NINGO;-3,96183333;15,64155000;7
707;5807037;ONGOM;-3,87161667;15,59500000;7
707;5807038;ROUNDE GOUARD;-4,03250000;15,51240000;7
707;5807039;SAKA;-3,92513333;15,64153333;7
707;5807041;SARE HABE;-3,87936667;15,51781667;7
707;5807042;SARE MASSI;-3,99026667;15,64465000;7
707;5807043;SARE PATHE;-4,04341667;15,57730000;7
707;5807044;SOGO OURO;-3,98090000;15,65381667;7
707;5807045;SOKOURA;-4,10445000;15,70161667;7
707;5807046;TAKOUTALA;-4,08123333;15,69830000;7
707;5807047;TIEL BARO;-4,00685000;15,53826667;7
707;5807048;YOUGOUNA;-4,06360000;15,59785000;7
707;5807049;YOUMAIRA;-3,99031667;15,68993333;7
707;5807050;DARI-SELLOUMA;-3,92170000;15,61231667;7
1;6101001;ABARADJOU;-3,00978333;16,77833333;1
1;6101002;BADJENDE;-3,00756667;16,77291667;1
1;6101003;BELLA FARADI;-3,00423333;16,77541667;1
1;6101004;DJINGAREYE BER;-3,00948333;16,77183333;1
1;6101005;HAMABANGOU;-3,00290000;16,76775000;1
1;6101006;KABARA;-2,98351667;16,70500000;1
1;6101008;SANKORE;-3,00585000;16,77575000;1
1;6101009;SAREIKAINA;-3,00428333;16,77315000;1
2;6102007;DJEGUIAIA;-3,01151667;16,65480000;2
2;6102008;HONDOUBOMO;-2,96508333;16,66491667;2
2;6102010;ILOA;-2,90903333;16,64458333;2
2;6102011;ISSA-FAYE DONGHOI;-2,78904000;16,70739800;2
2;6102012;ISSA-FAYE DOUWEKI;-3,18028333;16,62976667;2
2;6102017;TASSAKANE;-3,12170000;16,64841667;2
2;6102020;TOYA;-3,05036667;16,65673333;2
2;6102021;TINTELLOUTE;-3,24516667;16,65063333;2
2;6102801;DAG ABAZANGA I;-3,19926667;16,68866667;2
2;6102802;DAG ABAZANGA II;-3,11473333;16,70990000;2
2;6102804;DAG BOHDEL;-3,25546667;16,64726667;2
2;6102805;DAG HAMZANE;-3,31975000;16,62963333;2
2;6102806;DAG IBNI;-3,29115000;16,63825000;2
2;6102809;IKOUNADENE;-2,96340000;16,72013333;2
2;6102815;KOULOUTANE HAOUSSA;-2,98396667;16,71233333;2
2;6102816;TAGLIFT INKARANE;-3,11951667;16,68036667;2
3;6103003;BER;-2,52258333;16,83958333;3
4;6104001;ARNASSEYE;-2,85811000;16,67204100;4
4;6104002;BELLASAOU ZEINA;-2,71971667;16,72331667;4
4;6104004;BELLASSAO DJANDJNA;-2,70375000;16,72630000;4
4;6104005;BERAGOUNGOU;-2,58483333;16,72990000;4
4;6104006;BOUREM INALY;-2,85393333;16,69070000;4
4;6104007;HEWA;-2,88855000;16,66988000;4
4;6104008;HOUNDOUBOMO ABABER;-3,17079000;16,37499000;4
4;6104010;MILALA;-2,52375000;16,76141667;4
5;6105001;AGLAL;-2,68390000;16,61831667;5
5;6105003;BORI;-2,76840000;16,69451667;5
5;6105005;KAGA;-2,67160000;16,72326667;5
5;6105011;KOMEIKOUKOU;-2,64455000;16,72148333;5
5;6105808;KEL TAMOULETT BLANC;-2,69083333;16,72098333;5
5;6105809;KEL TAMOULETT NOIR;-2,71603333;16,67715000;5
5;6105810;KEL TIROU;-2,58606667;16,60185000;5
5;6105812;KOULOUTANE;-2,81651667;16,56568333;5
5;6105815;KEL OROZER;-2,94191667;16,58475000;5
6;6106001;AGOUNI;-2,99673333;17,05533333;6
6;6106820;KEL INTECHRINE;-2,84801667;16,74353333;6
101;6201002;DIRE;-3,06185000;16,26170000;1
101;6201003;EL WALIDJI;-4,15465000;16,65413100;1
102;6202001;ARHAM;-3,37328333;16,37960000;2
102;6202002;DAIWATOU;-3,41963333;16,33675000;2
102;6202003;MORICOIRA;-3,43721667;16,35033333;2
103;6203001;AWAKI;-3,49153333;16,05720000;3
103;6203002;BABAGA;-3,43303333;16,03665000;3
103;6203003;BANGADRIA AB BA;-3,55973333;16,01708333;3
103;6203004;BOUGOUBERY;-3,46973333;16,08915000;3
103;6203005;KOUYE;-3,05406667;16,05131667;3
103;6203006;OURO SEYDOU;-3,37486667;16,03648333;3
103;6203007;SALAKOIRA;-3,46110000;16,05948333;3
104;6204001;BOUREM SIDI AMA;-3,33438333;16,36666667;4
104;6204002;FARABONGO;-3,30705000;16,35906667;4
104;6204003;HARA HARA I;-3,33511667;16,43425000;4
104;6204004;HARA HARA II;-3,32493333;16,42666667;4
104;6204005;HOROGOUNGOU;-3,31931667;16,45721667;4
104;6204006;KOBE;-3,34558333;16,34726667;4
104;6204007;KOIGOUR;-3,36661667;16,34053333;4
104;6204008;N'GAMBONGO;-3,35770000;16,36246667;4
105;6205003;BARA;-3,18253000;16,46549900;5
105;6205004;BOKOICOIRA;-3,15976000;16,17041000;5
105;6205005;DABARASSIRE;-3,21230000;16,45418333;5
105;6205006;DANGHA;-3,13796667;16,46495000;5
105;6205007;KACONDJI;-3,11261667;16,53368333;5
105;6205010;KOIRIA;-3,17481667;16,44386667;5
105;6205011;KOURA;-3,22098333;16,39763333;5
105;6205012;KOUZINA;-3,16913333;16,37140000;5
105;6205013;SACOIRA;-3,15643333;16,50516667;5
105;6205014;SAMDIAR;-3,12576667;16,50546667;5
105;6205015;TAOUSSA;-3,17815000;16,41781667;5
106;6206001;BANI;-3,19351667;16,54940000;6
106;6206002;FARIDJENO;-3,19500000;16,56120000;6
106;6206003;GARBAKOIRA;-3,18233333;16,50811667;6
106;6206004;GARTJIRE;-3,26123333;16,50548333;6
106;6206006;KOIRATAO;-3,12501667;16,56918333;6
106;6206007;KORTESAO;-3,22408333;16,51808333;6
106;6206008;MA KALAGOUNGOU;-3,16546667;16,58506667;6
106;6206009;MAKALFACOIRA;-3,16571667;16,58153333;6
106;6206010;TINEM;-3,16315000;16,62035000;6
106;6206011;TOFACOIRA;-3,15785000;16,54003333;6
107;6207001;ALGASSOUBA;-3,21380000;16,18455000;7
107;6207002;BANEYE;-3,18221667;16,25381667;7
107;6207003;BAWA;-3,28485000;16,23810000;7
107;6207004;CIBA BANANDY;-3,17961667;16,25616667;7
107;6207005;FONGO BABER;-3,23786667;16,29603333;7
107;6207006;FONGO MANAKOU;-3,21296667;16,29175000;7
107;6207007;GOUI;-3,21746667;16,22710000;7
107;6207008;HAIBONGO;-3,24601667;16,22233333;7
107;6207009;HAINA;-3,22425000;16,22593333;7
107;6207010;KABAICA;-3,44550000;16,19156100;7
107;6207012;KONGOUDIARA;-3,23996667;16,25633333;7
107;6207013;MINESSINGUE;-3,31291667;16,19030000;7
108;6208002;FADJI BAYENDIE;-3,23803333;16,36350000;8
108;6208003;GABONGO;-3,23678333;16,37780000;8
108;6208005;GROUPE ILLE;-3,21840000;16,36631667;8
108;6208006;KIRCHAMBA;-3,24728333;16,35941667;8
108;6208007;KOUNDAR;-3,30221667;16,31765000;8
108;6208801;DAG DOSSO;-3,11683333;16,29875000;8
109;6209001;DIALOUBE;-3,54550000;16,36376667;9
109;6209002;FINDOU KAINA;-3,46906667;16,36363333;9
109;6209003;HOUGOUBIBI;-3,50446667;16,34956667;9
109;6209004;INTALLASSA;-3,53710000;16,31930000;9
109;6209005;KONDI;-3,47573333;16,36706667;9
110;6210001;CHIRFIGA;-3,33101667;16,09438333;0
110;6210002;CIBA OURO ALY;-3,34760000;16,13458333;0
110;6210003;DOUCOURE ALY;-3,25661667;16,11823333;0
110;6210004;FATA;-3,22173333;16,15915000;0
110;6210005;GOIROUM;-3,21471667;16,11490000;0
110;6210006;HOROSSENO;-3,08030000;16,14621667;0
110;6210007;KOITO;-3,32348333;16,13793333;0
110;6210008;MATY;-3,15408333;16,08815000;0
110;6210009;MIL ALA;-3,34403333;16,05018333;0
110;6210010;SAREYAMOU;-3,23601667;16,09031667;0
110;6210011;TEYBA;-3,32601667;16,04878333;0
110;6210012;GABOMO;-3,29170000;16,14245000;0
110;6210013;TORKIA;-3,09378333;16,07775000;0
111;6211001;ARKASSEDJI;-3,37140000;16,22371667;1
111;6211002;DOUGOURADJI;-3,40696667;16,18031667;1
111;6211006;ISSA FAYE;-3,46391667;16,15688333;1
111;6211007;SINEM;-3,36721667;16,25696667;1
111;6211009;TIENKOUR;-3,32965000;16,25715000;1
111;6211010;YONE;-3,32160000;16,28378333;1
111;6211804;IHMID II;-3,46171667;16,15545000;1
111;6211805;INATABEM CHERIF;-3,29173333;16,27553333;1
112;6212001;BALAMAOUDO;-3,56916667;16,15016667;2
112;6212002;BOULI;-3,53431667;16,18306667;2
112;6212003;DEBE TESSITE;-3,54150000;16,20286667;2
112;6212004;DONGO;-3,50796667;16,16141667;2
112;6212005;GODIE;-3,58708333;16,16771667;2
112;6212006;GUEDIOU HAOUSSA;-3,51356667;16,15761667;2
112;6212007;LESSODJI;-3,58038333;16,21278333;2
112;6212009;SOUDOUBE;-3,58291667;16,23090000;2
112;6212010;TINDIRMA;-3,63670000;16,13183333;2
113;6213001;DOUTA;-3,32338333;16,31875000;3
113;6213005;TANGASSANE;-3,31265000;16,39118333;3
113;6213008;TINGUEREGUIF GARI;-3,32316667;16,32713333;3
113;6213802;GROUPES BELLAH;-3,29076667;16,40503333;3
201;6301001;GOUNDAM VILLE;-3,67013333;16,42058333;1
202;6302018;SONEMA (SIEGE COMM);-4,93673333;16,04545000;2
203;6303004;BINTAGOUNGOU;-3,73370000;16,73716667;3
203;6303008;TOUFAZROUF;-3,73420000;16,73835000;3
203;6303009;TARABA;-3,72736000;16,71042900;3
203;6303012;INATABANAE;-3,74679000;16,64225000;3
203;6303013;ABARBOUCH;-3,76230000;16,63265000;3
204;6304001;ADARMALANE;-4,15465000;16,45413000;4
204;6304005;TADJIDJIT;-3,75452000;16,63876000;4
204;6304006;TEDEYNI;-4,14861667;16,65521667;4
204;6304007;KILWATANE;-4,15083333;16,65238333;4
205;6305005;ADJOUWAL;-3,43013333;16,57351667;5
205;6305006;BABAGA;-3,50540000;16,50000000;5
205;6305007;BAGADADJI;-3,35281667;16,57051667;5
205;6305008;BANGARA;-3,30970000;16,61355000;5
205;6305009;BOYA HONDOU;-3,39745000;16,49625000;5
205;6305010;BOYA SAMBALOUMB;-3,39975000;16,48898333;5
205;6305011;BOYAKORETAO;-3,39771667;16,49220000;5
205;6305015;DANGAYE;-3,47643333;16,48768333;5
205;6305016;DJINDI HONDOU;-3,36380000;16,57230000;5
205;6305017;DONGOYE;-3,44963333;16,54948333;5
205;6305018;DOUEGOUSSOU;-3,28798333;16,46143333;5
205;6305019;DOUEKIRE;-3,37248333;16,57346667;5
205;6305020;EBAGAOU BERI;-3,42956667;16,43331667;5
205;6305021;EBAGAOU KAINA;-3,44760000;16,43303333;5
205;6305023;FOUYA;-3,41291667;16,46045000;5
205;6305024;GALAGA;-3,50601667;16,50160000;5
205;6305025;GOUMEL;-3,23665000;16,54261667;5
205;6305026;GOUSSOUTHIREYE;-3,19316667;16,60620000;5
205;6305029;INTISSISSIK;-3,46786667;16,49388333;5
205;6305030;KATOUA;-3,29021667;16,48160000;5
205;6305036;KESSOU BIBI;-3,21663333;16,55208333;5
205;6305037;KESSOU KOREYE;-3,26551667;16,51513333;5
205;6305038;NIAMBOURGOU;-3,44711667;16,54200000;5
205;6305801;5e GROUPE (BOIDA);-3,38526667;16,41528333;5
205;6305803;8`ME GROUPE;-3,43143333;16,52096667;5
205;6305804;ADINA KOIRA;-3,27311667;16,57235000;5
205;6305812;DAG ELHADJ;-3,39176667;16,58450000;5
205;6305814;DAG WANDALLA;-3,33176667;16,62513333;5
205;6305827;GROUPE DINA;-3,45418333;16,40306667;5
205;6305833;KEL HANGAOU;-3,43330000;16,41968333;5
205;6305834;KEL TAGAMART I;-3,42255000;16,57381667;5
205;6305835;KEL TAGAMART II;-3,32491667;16,61120000;5
205;6305839;SAOUBOMO;-3,33256667;16,57433333;5
205;6305840;TAGALIF AMILALA;-3,43761667;16,57486667;5
205;6305842;TILEMEDESS I;-3,41280000;16,59478333;5
205;6305843;TILEMEDESS II;-3,36595000;16,58925000;5
205;6305845;TINENOR;-3,33006667;16,48030000;5
206;6306801;CHERIFFENE;-3,52528333;16,51385000;6
206;6306802;DAG HAMZANE;-3,56248333;16,49130000;6
206;6306804;KEL DJIBAROU;-3,59950000;16,25240000;6
206;6306807;KEL HOUASSA I;-3,58313333;16,44303333;6
206;6306809;KEL HOUASSA III;-3,58336667;16,44295000;6
206;6306810;KEL TABORAK;-3,54316667;16,50401667;6
206;6306811;KEL TAHORODJENE;-3,58768333;16,46193333;6
206;6306815;TINGREGUIF II;-3,61976667;16,42455000;6
206;6306816;TINGREGUIF III;-3,61960000;16,42398333;6
206;6306818;AFOUTAR;-3,55656667;16,33315000;6
207;6307801;BAKADA;-3,69272000;16,74599100;7
207;6307811;ELEKETT;-3,70838000;16,69268000;7
207;6307816;KAROUKAMBA;-3,72404000;16,63347100;7
207;6307819;MEDEN MEDEN;-3,90158000;16,82550000;7
207;6307821;TASKOTT;-3,89149000;16,82905000;7
207;6307822;TASSADJINE;-3,75010000;16,78002900;7
207;6307824;TINAFARADJ;-3,98696000;16,79204000;7
208;6308810;KEL ASSANHAR;-3,21933333;16,70258333;8
208;6308816;KEL IWATENE;-4,15465000;16,65413100;8
209;6309001;BILLAL BANKOR;-3,76516667;16,72445000;9
209;6309002;BOSS;-3,80870000;16,73133333;9
209;6309003;SASSA;-3,83591667;16,73068333;9
209;6309004;TAKORKORT;-3,86341667;16,72290000;9
209;6309005;TIYERA;-3,84474000;16,72866000;9
209;6309006;TOUKABANGOU DJENO;-3,77932000;16,72409100;9
209;6309007;TOUKABANGOU TAO;-3,78110000;16,72208333;9
210;6310003;KANEYE;-3,59781667;16,42635000;0
210;6310801;IBRIKASS I;-3,52341667;16,46080000;0
211;6311001;ALKAMABANGOU;-4,89108333;16,72116667;1
211;6311002;GARBEYE;-4,08333333;16,66720000;1
211;6311003;GOIZA;-4,04103333;16,68218333;1
211;6311004;M'BOUNA;-3,89213333;16,72116667;1
211;6311005;TAMA;-4,04191667;16,68353333;1
211;6311007;TINASSANI;-3,99206667;16,68510000;1
211;6311008;TINDAHAMANE;-4,02791667;16,68175000;1
212;6312802;KEL RAZAF;-4,46439000;17,09605000;2
212;6312803;RAZELMA;-4,44559000;16,59742000;2
213;6313001;BOUGOUMERA;-3,73021667;16,52908333;3
213;6313002;DENDEGUER;-3,76295000;16,55055000;3
213;6313003;FATAKARA;-3,75381667;16,48138333;3
213;6313004;HANGABERA;-3,72598333;16,58916667;3
215;6315006;TIN AICHA;-4,03172900;16,76914000;5
215;6315801;AMARANANE;-4,01267000;16,77821900;5
215;6315802;ARKACHENE;-4,01895000;16,77557900;5
215;6315803;CHERIFFENE;-4,01161000;16,78008100;5
215;6315805;IDAKAKAMANE;-4,01961000;16,77747000;5
216;6316002;ASSOBOL;-3,72860000;16,23513333;6
216;6316003;ATTA;-3,71286667;16,18500000;6
216;6316004;BAGNAGA;-3,72791667;16,16901667;6
216;6316005;BANCANI CAMP;-3,79100000;16,16466667;6
216;6316006;BANCANI VILLAGE;-3,77843333;16,16585000;6
216;6316007;DEBE YOURMI;-3,87053333;16,15911667;6
216;6316008;DONGOYE SAM;-3,71315000;16,26938333;6
216;6316009;ECHELL;-3,94315000;16,27915000;6
216;6316010;GUINDI GATTA;-3,80473333;16,19070000;6
216;6316011;INTALLASSA;-3,94815000;16,18628333;6
216;6316012;KARANGO;-3,71103333;16,20286667;6
216;6316014;MEKOREYE;-3,72021667;16,27858333;6
216;6316015;SAYA;-3,65358333;16,18056667;6
216;6316016;TAMASKOTT;-3,88930000;16,31661667;6
216;6316017;TINGUIRIGUIF;-3,90826667;16,05081667;6
