id;id_village;nom_village;long;alt;lat;id_com_id
2618;2;MAMARIBOUGOU;-8.10401667;O;12.56575;2
2619;2;N'TANFAFA;-8.12405;O;12.60933333;2
2620;2;N'TEGUEDO NIONFARA;-8.12741667;O;12.58353333;2
2621;2;NAFADJI;-8.2114;O;12.37506667;2
2622;2;SAMAGNANA;-8.13258333;O;12.396;2
2623;2;SAMALE;-8.12356667;O;12.42355;2
2624;2;SAMANKO PLANTANTION;-8.08971667;O;12.53878333;2
2625;2;SAMAYA;-8.05698333;O;12.55011667;2
2626;2;SAMAYANA SOMONO;-8.11788333;O;12.40123333;2
2627;2;MORIBABOUGOU;-7.86806667;O;12.68938333;2
2628;2;DOGOBALA;-7.86321667;O;12.70655;2
2629;2;SOLOMANIBOUGOU;-7.90381; ;12.67284;2
2630;2;FOMBABOUGOU;-7.89898333;O;12.69125;2
2631;2;BANDOUGOU;-7.76585;O;12.52155;2
2632;2;DARA;-7.83243333;O;12.49781667;2
2633;2;DARANI;-7.76038333;O;12.40161667;2
2634;2;DIALAKOROBOUGOU;-7.83668333;O;12.58641667;2
2635;2;FALAKO DARANI;-7.75333333;O;12.42616667;2
2636;2;FALANI;-7.8007;O;12.4449;2
2637;2;FARADALLA;-7.80656667;O;12.49835;2
2638;2;FARAKO MOUNTOUGOULA;-7.86195;O;12.54531667;2
2639;2;KOGNIKORO;-7.73301667;O;12.44873333;2
2640;2;KOUNGODIAN;-7.83483333;O;12.47705;2
2641;2;MANACORONI;-7.87001667;O;12.47911667;2
2642;2;MOUNTOUGOULA;-7.81678333;O;12.52725;2
2643;2;SANANKOROBOUGOU;-7.77703333;O;12.5278;2
2644;2;SEBELACORO;-7.7722;O;12.4673;2
2645;2;TANGALA;-7.75273333;O;12.5276;2
2646;2;TIENE;-7.80611667;O;12.38473333;2
2647;2;N'GABACORO DROIT;-7.84028333;O;12.69031667;2
2648;2;DJINKONI;-7.7509;O;12.72818333;2
2649;2;MOUNOUMOUNOUMBA;-7.8205;O;12.70418333;2
2650;2;SALLA;-7.79818333;O;12.65631667;2
2651;2;SIKOULOU;-7.83095;O;12.69251667;2
2652;2;SOLOKORO;-7.83718333;O;12.68885;2
2653;2;TITIBOUGOU;-8.36858; ;13.14378;2
2654;2;N'GOURABA;-7.49076667;O;12.42671667;2
2655;2;BANANTOU;-7.46505;O;12.40445;2
2656;2;BANKOUMANAN;-7.6062;O;12.42206667;2
2657;2;BASSIAN;-7.47376667;O;12.33715;2
2658;2;BINI;-7.3837;O;12.38386667;2
2659;2;DIANIKORO;-7.40845;O;12.34593333;2
2660;2;DIBAN;-7.61255;O;12.46186667;2
2661;2;DIONON COBLEN;-7.5339;O;12.44648333;2
2662;2;FARISSOUMANA;-7.43198333;O;12.47461667;2
2663;2;KINSIYA;-7.55823333;O;12.47281667;2
2664;2;KONI;-7.42891667;O;12.41405;2
2665;2;MOGOYACOUNGO;-7.55461667;O;12.41975;2
2666;2;NIOKO;-7.4724;O;12.48463333;2
2667;2;SOUNI;-7.41786667;O;12.33428333;2
2668;2;FALADIE;-8.33741667;O;13.13836667;2
2669;2;BANCOUMAN 1;-8.24945;O;13.17893333;2
2670;2;BANCOUMAN 2;-8.26213333;O;13.1871;2
2671;2;BASSABOUGOU;-8.29243333;O;13.06541667;2
2672;2;BOUMOUDO;-8.3458;O;13.18488333;2
2673;2;DJIBROULA;-8.38861667;O;13.1138;2
2674;2;DJIDIANA;-8.43121667;O;13.07636667;2
2675;2;DJISSOUMALE;-8.42775;O;13.0916;2
2676;2;DOMBILA;-8.45035;O;13.0228;2
2677;2;KONKOU ZAMBOUGOU;-8.31708333;O;13.09735;2
2678;2;M'PIEBOUGOU;-8.35391667;O;13.06665;2
2679;2;MAMARIBOUGOU;-8.36731667;O;13.04446667;2
2680;2;N'TEGUEDO;-8.30533333;O;13.13313333;2
2681;2;NEGUEBABOUGOU DABAN;-8.38626667;O;13.1825;2
2682;2;NTJIBOUGOU DABAN;-8.28721667;O;13.13628333;2
2683;2;SANANCO;-8.34728333;O;13.00878333;2
2684;2;SIRANIDOULOU;-8.29616667;O;13.17043333;2
2685;2;SOGNEBOUGOU;-8.38291; ;12.40565;2
2686;2;NIAGADINA;-8.22851667;O;12.13701667;2
2687;2;DANGASSA;-8.21275;O;12.14728333;2
2688;2;KANSAMANA;-8.21808333;O;12.14251667;2
2689;2;MANFARA;-8.24486667;O;12.09445;2
2690;2;NANGUILA;-8.26388333;O;12.11653333;2
2691;2;NIOUMAMAKANA;-8.87781667;O;12.41231667;2
2692;2;DAMBALA MAKADIA;-8.85918333;O;12.45006667;2
2693;2;KENIEBA COUTA;-8.91723333;O;12.48453333;2
2694;2;KOLENA;-8.90798333;O;12.38776667;2
2695;2;LABATA;-8.91791667;O;12.41551667;2
2696;2;MOMONDO;-8.94265;O;12.44968333;2
2697;2;NIAMOU;-8.94423333;O;12.44458333;2
2698;2;NIOUMALA;-8.84026667;O;12.32131667;2
2699;2;SOROKORO;-8.8597;O;12.40195;2
2700;2;OUELESSEBOUGOU;-7.918;O;11.98908333;2
2701;2;BAGAYOKOBOUGOU;-7.75268333;O;11.9776;2
2702;2;BANANKORO;-7.82671667;O;11.91351667;2
2703;2;BANANZOLE;-7.9095;O;12.21676667;2
2704;2;BENEKO;-7.79183333;O;11.95588333;2
2705;2;BILADIE;-7.86388333;O;11.8873;2
2706;2;BOMBOYA;-7.95143333;O;11.92191667;2
2707;2;DIAFARA 2/DIAFARA 1;-7.86928333;O;12.15658333;2
2708;2;DIALAKORO DJITOUMOU;-7.82701667;O;12.05103333;2
2709;2;DIEMENE;-7.93328333;O;11.84903333;2
2710;2;DIENFEIN;-7.86226667;O;12.12296667;2
2711;2;DIGAN;-7.78311667;O;12.13128333;2
2712;2;DINFARA;-7.82131667;O;11.9871;2
2713;2;DIONKALA;-7.80476667;O;12.19016667;2
2714;2;DONGORONA;-7.89146667;O;12.11893333;2
2715;2;FANICODIALAN;-7.82838333;O;12.17035;2
2716;2;FARANI;-7.7498;O;11.94293333;2
2717;2;FEREKOROBA;-7.8645;O;11.95353333;2
2718;2;KAFARA;-7.80931667;O;12.12236667;2
2719;2;KERSSANA;-8.00715;O;12.13786667;2
2720;2;KOLELA;-7.77816667;O;11.96345;2
2721;2;KORONA;-7.92473333;O;12.16155;2
2722;2;M'PANA;-8.02625;O;12.01836667;2
2723;2;M'PIEBOUGOU;-8.01386667;O;11.9827;2
2724;2;MANA;-7.9064;O;12.04353333;2
2725;2;MARAKO;-7.89576667;O;12.1816;2
2726;2;MASSAKO;-7.9538;O;12.16215;2
2727;2;MORODIAMBOUGOU;-7.94648333;O;12.01765;2
2728;2;N'DABOUGOU;-7.96355;O;11.92503333;2
2729;2;N'KOROBOUGOU;-7.86725;O;12.0318;2
2730;2;N'TENTOUBOUGOU;-7.91331667;O;12.0038;2
2731;2;N'TENTOUKORO;-7.86946667;O;12.08675;2
2732;2;SEGESSONA;-7.90123333;O;11.96893333;2
2733;2;SIKORO DJITOUMOU;-7.84766667;O;12.0707;2
2734;2;SIMIDJI;-7.89676667;O;12.09911667;2
2735;2;SOUGOULA;-7.7897;O;12.08651667;2
2736;2;SOUNSOUKORO;-7.90411667;O;11.93006667;2
2737;2;TAMALA;-7.85173333;O;12.01015;2
2738;2;TENEMABOUGOU;-7.98741667;O;11.96476667;2
2739;2;TINKELE;-7.95701667;O;11.8945;2
2740;2;ZAMBOUGOU DIONKALAN;-7.78776667;O;12.18781667;2
2741;2;ZAMBOUGOU DJITOUMOU;-7.85528333;O;11.91326667;2
2742;2;ZIELABOUGOU;-7.79806667;O;11.90891667;2
2743;2;ZIELANI;-7.931;O;11.96558333;2
2744;2;SAFO;-7.92025;O;12.77151667;2
2745;2;CHODO;-7.85765;O;12.83713333;2
2746;2;DABANI;-7.90238333;O;12.91456667;2
2747;2;DOGNOUMANA;-7.90815;O;12.86566667;2
2748;2;DONEGUEBOUGOU;-7.98461667;O;12.80565;2
2749;2;FALAYAN;-7.94418333;O;12.73815;2
2750;2;KODIALANI;-7.88638333;O;12.84755;2
2751;2;KOLA;-7.85115;O;12.77288333;2
2752;2;SAMABOUGOU;-7.87495;O;12.78525;2
2753;2;SERIWALA;-7.90945;O;12.84021667;2
2754;2;SIRABABOUGOU;-7.9448;O;12.8252;2
2755;2;TASSAN;-7.90328333;O;12.80853333;2
2756;2;TORODO;-7.94978333;O;12.80726667;2
2757;2;ZOROCORO;-7.97563333;O;12.75606667;2
2758;2;SANANKORO DJITOUMOU;-7.7064;O;12.05555;2
2759;2;BAMAKONI;-7.75588333;O;12.02983333;2
2760;2;BOUGOUNI SOTIGUILA;-7.6293;O;11.96548333;2
2761;2;DEMENI;-7.571;O;12.07373333;2
2762;2;DIAGO;-7.68911667;O;12.02543333;2
2763;2;DIALANIKORO;-7.71211667;O;11.96443333;2
2764;2;DIERA;-7.61886667;O;12.09385;2
2765;2;DOGOTOU;-7.68618333;O;12.19726667;2
2766;2;FACOBOUGOU ZANTIELA;-7.57243333;O;12.03358333;2
2767;2;FADIOBOUGOU;-7.7476;O;12.01195;2
2768;2;FARABA;-7.67376667;O;12.0082;2
2769;2;FOLONA;-7.55708333;O;12.08988333;2
2770;2;GONANDIAN;-7.63933333;O;11.99953333;2
2771;2;GOUENTOU;-7.6028;O;11.99963333;2
2772;2;KABAN;-7.6409;O;12.13178333;2
2773;2;KOLESSEBOUGOU;-7.63851667;O;12.09558333;2
2774;2;M'PIELA;-7.55925;O;12.11403333;2
2775;2;MASSALA;-7.71638333;O;12.08496667;2
2776;2;N'KOBOUGOU;-7.70133333;O;12.0263;2
2777;2;SANAMBA;-7.734;O;12.0811;2
2778;2;SELIBAN;-7.6491;O;12.04843333;2
2779;2;SERIMAMBOUGOU;-7.69633333;O;11.97328333;2
2780;2;SIDO;-7.7534;O;12.08596667;2
2781;2;SIRAKORO;-7.7024;O;11.99401667;2
2782;2;SOBA;-7.52665;O;12.1558;2
2783;2;TIEMBA;-7.71376667;O;12.12468333;2
2784;2;WOROFARA;-7.58038333;O;12.10481667;2
2785;2;SANANKOROBA;-7.93811667;O;12.39635;2
2786;2;BAALA;-8.1341;O;12.22683333;2
2787;2;BANANKORO;-7.93315;O;12.49981667;2
2788;2;BANCO CORO;-8.08976667;O;12.43058333;2
2789;2;BANCO COURA;-8.09545;O;12.41906667;2
2790;2;DIGATO;-7.99315;O;12.32163333;2
2791;2;FALANI COUNGO;-8.08525;O;12.30576667;2
2792;2;KABE;-8.00925;O;12.39475;2
2793;2;KONIOBLA;-7.88648333;O;12.41545;2
2794;2;MADINA;-8.0742;O;12.45503333;2
2795;2;N'TABACORO;-7.88918333;O;12.36351667;2
2796;2;NIAGNAN;-7.84291667;O;12.3981;2
2797;2;NIANFALA;-7.98913333;O;12.42176667;2
2798;2;NIEGUEKOURA;-8.09496667;O;12.26845;2
2799;2;NIENGUEKORO;-8.08193333;O;12.27223333;2
2800;2;SATINEBOUGOU;-7.91535;O;12.45971667;2
2801;2;SICORO;-7.96313333;O;12.38048333;2
2802;2;SIENE;-8.09175;O;12.40061667;2
2803;2;SINSINA;-7.97328333;O;12.34926667;2
2804;2;SONGONDIALA;-8.12105;O;12.24358333;2
2805;2;TADIANA;-7.86703333;O;12.31545;2
2806;2;TADIANABOUGOU;-7.85871667;O;12.3259;2
2807;2;TAMALA;-7.9582;O;12.38881667;2
2808;2;TOURELA;-8.08223333;O;12.35286667;2
2809;2;TOYA;-7.86685;O;12.3403;2
2810;2;ZOUGOUME;-8.02245;O;12.44966667;2
2811;2;SANGAREBOUGOU;-7.92786667;O;12.68358333;2
2812;2;SEYDOUBOUGOU;-7.92338333;O;12.68426667;2
2813;2;SIBY;-8.32933333;O;12.37695;2
2814;2;DJOLIBANI;-8.42905;O;12.3537;2
2815;2;DOGORO;-8.43288333;O;12.42265;2
2816;2;FARAGUERO;-8.46855;O;12.40073333;2
2817;2;GUENA;-8.38801667;O;12.35201667;2
2818;2;KAKA;-8.43503333;O;12.35586667;2
2819;2;KALAGUE;-8.55158333;O;12.37645;2
2820;2;KALASSA;-8.3627;O;12.37123333;2
2821;2;KALAYA;-8.28905;O;12.35425;2
2822;2;KARAMOKOLA;-8.60636667;O;12.40871667;2
2823;2;KENIERO;-8.52181667;O;12.38213333;2
2824;2;KOMAFARA;-8.55621667;O;12.42998333;2
2825;2;KONGOLA;-8.32416667;O;12.33553333;2
2826;2;MAKANDIANA;-8.35261667;O;12.33536667;2
2827;2;NANA KENEIBA;-8.6008;O;12.48411667;2
2828;2;NIAMBALI;-8.31133333;O;12.32666667;2
2829;2;SAGUELE;-8.51248333;O;12.4116;2
2830;2;SELENKEGNY;-8.35908333;O;12.29966667;2
2831;2;TABOU;-8.40296667;O;12.3332;2
2832;2;TENEYA;-8.29355;O;12.32166667;2
2833;2;DIOULAFONDO;-7.64683; ;12.21292;2
2834;2;SAKORODABA;-8.792;O;12.48921667;2
2835;2;BAGAYOKO COUNCO;-8.77826667;O;12.3425;2
2836;2;BEDEYA;-8.68901667;O;12.49706667;2
2837;2;GOLO;-8.8109;O;12.35661667;2
2838;2;KAMALE;-8.73248333;O;12.56966667;2
2839;2;LOUKOU;-8.81913333;O;12.63791667;2
2840;2;MASSAKOLOMA;-8.77571667;O;12.30058333;2
2841;2;NAFADJI;-8.80846667;O;12.38508333;2
2842;2;SANDAMA;-8.74071667;O;12.43461667;2
2843;2;TAMBALE;-8.8802;O;12.51583333;2
2844;2;BAYABA;-8.05295;O;11.76185;2
2845;2;DIALAKORO;-8.16146667;O;11.71413333;2
2846;2;DJIGUIMBALY;-8.16995;O;11.75816667;2
2847;2;KAMANEGUELA;-8.12348333;O;11.71335;2
2848;2;MANDIELA;-8.09175;O;11.69928333;2
2849;2;MANIAGA;-8.12065;O;11.74336667;2
2850;2;NENEKO;-8.09743333;O;11.77493333;2
2851;2;OUARAMANDIANA;-8.17251667;O;11.80298333;2
2852;2;SIRAMANA;-8.12448333;O;11.77586667;2
2853;2;TIELE;-7.56776667;O;12.30355;2
2854;2;BOBOLA;-7.3817;O;12.2222;2
2855;2;BOUGOULA;-7.43013333;O;12.21563333;2
2856;2;DARATOMO;-7.61293333;O;12.17451667;2
2857;2;DEGUE;-7.40053333;O;12.31331667;2
2858;2;DIALAKORO;-7.4345;O;12.25393333;2
2859;2;DIENA I;-7.6222; ;12.31532;2
2860;2;DIENA II;-7.6479;O;12.2123;2
2861;2;GOUANI;-7.57365;O;12.27438333;2
2862;2;KOLIMBA;-7.65655;O;12.35295;2
2863;2;KOMBO;-7.61551667;O;12.30461667;2
2864;2;KONATELLA;-7.90129; ;12.99921;2
2865;2;SICORO;-7.6467;O;12.26243333;2
2866;2;YELEKEBOUGOU;-8.04015;O;12.97525;2
2867;2;BAMBALA (M'BAMBALA);-8.01726667;O;13.05275;2
2868;2;FABOUGOULA;-8.0693;O;12.95793333;2
2869;2;FANSIRACOURA;-8.09481667;O;12.97248333;2
2870;2;FANSIRAKORO;-8.09211667;O;12.96743333;2
2871;2;FIAH;-7.96146667;O;12.92185;2
2872;2;GUILY;-8.05105;O;13.02375;2
2873;2;KOBA;-8.11326667;O;13.01363333;2
2874;2;KOULOUNIKORO;-7.91921667;O;12.966;2
2875;2;MARY;-8.05915; ;12.72593;2
2876;2;MORIBOUGOU COURA;-8.04431667;O;13.11218333;2
2877;2;NGOLOFALA;-8.06078333;O;13.01183333;2
2878;2;NIANZANA;-8.06248333;O;13.0908;2
2879;2;SIRAMASO;-8.04733333;O;13.00423333;2
2880;2;SONGALOBOUGOU;-8.03995;O;13.02083333;2
2881;2;TINZENI;-7.87688333;O;12.98121667;2
2882;2;N'TIEYANI;-8.11705;O;12.98606667;2
2883;2;KOLOKANI;-8.03058333;O;13.57556667;2
2884;2;BANDIOUGOULA;-8.14503333;O;13.75758333;2
2885;2;BELENIKO;-7.88943333;O;13.64473333;2
2886;2;BOHNIDIGUE;-7.27088; ;13.20488;2
2887;2;BOUGOUKOROLA;-8.03436667;O;13.61376667;2
2888;2;DANKOROLA;-8.07756667;O;13.61441667;2
2889;2;DIAKONI;-8.05761667;O;13.72533333;2
2890;2;DIANDJOLA;-7.92853333;O;13.68075;2
2891;2;DONON;-7.90758333;O;13.80715;2
2892;2;DOSSEBOUGOU;-8.07715;O;13.49205;2
2893;2;FALIBOUGOU;-7.96178333;O;13.66393333;2
2894;2;GOUAKOULOU;-8.05793333;O;13.516;2
2895;2;GOUENZANA;-7.99056667;O;13.52948333;2
2896;2;KONKA;-7.9103;O;13.57343333;2
2897;2;KOROKABOUGOU;-7.99191667;O;13.46961667;2
2898;2;KOULOUKORONI;-8.08205;O;13.6072;2
2899;2;KOUMI;-7.96115;O;13.5191;2
2900;2;M'PELLA;-8.10521667;O;13.65486667;2
2901;2;METIMBOUGOU;-7.86238333;O;13.5829;2
2902;2;NEGUEBABOUGOU;-7.88298333;O;13.56466667;2
2903;2;NEREKORO;-7.86986667;O;13.70326667;2
2904;2;NGABACORO;-7.89113333;O;13.52356667;2
2905;2;NGALAFOUGA;-8.04096667;O;13.65826667;2
2906;2;NGOLOBOUGOU;-7.91088333;O;13.62895;2
2907;2;NIAMABOUGOU;-8.06335;O;13.67315;2
2908;2;OUOLODO;-7.84655;O;13.8644;2
2909;2;SANAMBLE;-8.12673333;O;13.52515;2
2910;2;SEBEKORO GOUENZENA;-8.086;O;13.56361667;2
2911;2;SIDO;-8.06938333;O;13.53985;2
2912;2;SOMBA;-7.92566667;O;13.51048333;2
2913;2;SOMO;-8.03963333;O;13.48343333;2
2914;2;TAO TOMO;-8.01046667;O;13.72378333;2
2915;2;TIECOURALA;-7.84296667;O;13.74571667;2
2916;2;TIEMBOUGOU;-7.95921667;O;13.60221667;2
2917;2;TIENEGUEBOUGOU;-8.0779;O;13.5739;2
2918;2;TIETIGUILA;-7.90635;O;13.462;2
2919;2;TONGOYE;-7.99165;O;13.6536;2
2920;2;TOROKOROBOUGOU-EST;-8.10213333;O;13.68425;2
2921;2;TOROKOROBOUGOU-OUEST;-8.1042;O;13.68443333;2
2922;2;TOROKORONI;-7.96085;O;13.67356667;2
2923;2;ZAMBOUGOU;-7.87158333;O;13.7527;2
2924;2;ZIRAKOROBOUGOU;-7.9999;O;13.69778333;2
2925;2;ZOROKORO;-7.97575;O;13.58136667;2
2926;2;DIDIENI;-8.08821667;O;13.88198333;2
2927;2;BALLA;-8.15453333;O;13.90926667;2
2928;2;BARAKOLOBOUGOU;-8.04325;O;13.90323333;2
2929;2;BASSALA;-7.87786667;O;13.99213333;2
2930;2;BOUATOU;-8.12313333;O;14.03265;2
2931;2;DANFIMBOUGOU;-8.17598333;O;13.89853333;2
2932;2;DIABAKEBOUGOU;-7.92568333;O;13.90485;2
2933;2;DIARABOUGOU;-8.28111667;O;14.01961667;2
2934;2;DOMOSSELA;-8.24016667;O;13.7897;2
2935;2;FARABOUGOU;-7.97965;O;13.84343333;2
2936;2;FARAKO;-8.00635;O;13.82115;2
2937;2;GUELEDO;-7.96003333;O;13.98891667;2
2938;2;KAKOINA;-8.23651667;O;13.76761667;2
2939;2;KASSOUMBOUGOU;-8.2448;O;14.00018333;2
2940;2;KATIOLA;-7.96051667;O;13.79501667;2
2941;2;KINIBOUGOU;-8.05858333;O;13.94646667;2
2942;2;KONDJOBOUGOU;-8.15493333;O;13.81718333;2
2943;2;KORONINDO;-8.33133333;O;14.00465;2
2944;2;MERKOYA;-8.19916667;O;13.92111667;2
2945;2;MINTINBOUGOU;-8.07481667;O;13.97275;2
2946;2;MONZONA;-8.0665;O;13.79501667;2
2947;2;N'GONIKORO;-8.06885;O;13.86958333;2
2948;2;NDOTAN;-8.16611667;O;13.86848333;2
2949;2;NGANTLEBOUGOU;-8.12365;O;13.81573333;2
2950;2;NTIGAN;-8.36196; ;13.51611;2
2951;2;OUOLOKORO;-8.05715;O;13.8279;2
2952;2;SALAMOU;-7.81565;O;13.98768333;2
2953;2;SANANKORO;-7.95023333;O;13.88451667;2
2954;2;SERIBOUGOU;-8.00158333;O;13.83273333;2
2955;2;SIELLE;-7.88811667;O;13.96111667;2
2956;2;SINGUERENA;-8.13551667;O;13.85146667;2
2957;2;SONKENIE;-7.92723333;O;13.8696;2
2958;2;SOLLA;-8.1396;O;13.93343333;2
2959;2;TIECOURALA;-8.00581667;O;13.93393333;2
2960;2;TIENEGUEBOUGOU;-8.05531667;O;13.9322;2
2961;2;TLOKORO;-7.91403333;O;13.9851;2
2962;2;TORODOFOLO;-7.97585;O;13.79103333;2
2963;2;ZANKEBOUGOU;-7.93153333;O;13.95568333;2
2964;2;DOUBANIA;-7.99353333;O;13.85355;2
2965;2;GUIHOYO;-8.24501667;O;13.50285;2
2966;2;BOUANIDIE;-8.28825;O;13.4115;2
2967;2;DJINIDIEBOUGOU;-8.28996667;O;13.50453333;2
2968;2;DOKALABOUGOU;-8.241;O;13.26101667;2
2969;2;FANTAMBOUGOU;-8.23699; ;13.45199;2
2970;2;FASSA;-7.24065;O;13.42978333;2
2971;2;FLABOUGOU;-8.05031667;O;13.27456667;2
2972;2;FONDOBOUGOU;-8.2968;O;13.51911667;2
2973;2;GOUMENE;-8.3804;O;13.5781;2
2974;2;KENEKOLO;-8.33003333;O;13.59471667;2
2975;2;KONONI SIRAKORO;-8.167;O;13.27903333;2
2976;2;KOSSOUMALE FASSA;-8.17836667;O;13.47093333;2
2977;2;NEGUEBOUGOU;-8.16071667;O;13.4458;2
2978;2;NIOKHONA;-8.23448333;O;13.26563333;2
2979;2;OUARABOUGOU;-8.27276667;O;13.46795;2
2980;2;OUEGNAN;-8.10088333;O;13.3159;2
2981;2;SIKORONI NIOKHO;-8.23873333;O;13.3323;2
2982;2;SIRABABOUGOU;-8.16535;O;13.32098333;2
2983;2;SIRANIDJI;-8.19511; ;13.65161;2
2984;2;TIAMBOUGOU;-8.19936667;O;13.33871667;2
2985;2;TIEMABOUGOU;-8.21968333;O;13.3106;2
2986;2;TIENEMBA;-8.18505;O;13.19931667;2
2987;2;TRAKENIE;-8.20221667;O;13.52945;2
2988;2;YEGUETTERE NTIO;-8.18418333;O;13.4245;2
2989;2;MASSANTOLA;-7.8059;O;13.49175;2
2990;2;BANAN;-7.82656667;O;13.82396667;2
2991;2;BANANKORO;-7.73063333;O;13.73013333;2
2992;2;BEN;-7.82301667;O;13.34688333;2
2993;2;BOUADIANA;-7.673;O;13.46945;2
2994;2;BOUGOUCOURA;-7.7456;O;13.35871667;2
2995;2;DANKOROFOUGAN;-7.77168333;O;13.42696667;2
2996;2;DIEMENICOURA;-7.78341667;O;13.62621667;2
2997;2;DJINIFINA;-7.70258333;O;13.78995;2
2998;2;DOSSOROLA;-7.73798333;O;13.43843333;2
2999;2;DOTIAMBOUGOU;-7.81131667;O;13.53236667;2
3000;2;FANFLEBOUGOU;-7.8815;O;13.43876667;2
3001;2;FARABOUGOU;-7.74846667;O;13.5751;2
3002;2;FOUGAN;-7.7377;O;13.373;2
3003;2;GOUAGNEBOUGOU;-7.7109;O;13.46453333;2
3004;2;GUELEDO;-7.78505;O;13.79248333;2
3005;2;GUEMOU;-7.79888333;O;13.77585;2
3006;2;KALIFABOUGOU;-7.76383333;O;13.79041667;2
3007;2;KAOUENA;-7.77926667;O;13.41171667;2
3008;2;KOFOUGAN;-7.76866667;O;13.38328333;2
3009;2;KOGNOUMANI;-7.7538;O;13.5165;2
3010;2;KOLON;-7.84391667;O;13.6767;2
3011;2;KONI;-7.6942;O;13.47945;2
3012;2;KORIA;-7.80468333;O;13.60025;2
3013;2;MANTA;-7.8022;O;13.68213333;2
3014;2;MASSAKO;-7.74541667;O;13.62208333;2
3015;2;MPESSERIBOUGOU;-7.7011;O;13.58253333;2
3016;2;N'GALABOUGOU;-7.74233333;O;13.85493333;2
3017;2;N'GOHINA BAMANA;-7.74078333;O;13.76523333;2
3018;2;N'GOLOBLEMBOUGO;-7.85286667;O;13.35703333;2
3019;2;N'GOLOBOUGOU;-7.763;O;13.35341667;2
3020;2;N'GOUHINA PEULH;-7.74015;O;13.77366667;2
3021;2;NEREKOROKO;-7.74178333;O;13.48356667;2
3022;2;OUESSEBOUGOU;-7.68446667;O;13.75458333;2
3023;2;SABOUGOU;-7.80481667;O;13.40251667;2
3024;2;SANANKORONI;-7.82893333;O;13.4589;2
3025;2;SIRAKOROBA;-7.64358333;O;13.54963333;2
3026;2;SIRATOMA;-7.85121667;O;13.50545;2
3027;2;SOMAMBOUGOU;-7.84121667;O;13.42821667;2
3028;2;TIENIANA;-7.6427;O;13.59063333;2
3029;2;YISSIGUILA;-7.78711667;O;13.72671667;2
3030;2;ZAMBOUGOU;-7.73448333;O;13.52051667;2
3031;2;NONKON;-7.85823333;O;13.22305;2
3032;2;BILISSABOUGOU;-7.82636667;O;13.23986667;2
3033;2;BOUGOUDIANA;-7.87298333;O;13.31288333;2
3034;2;BOULOUKOUMA;-7.92211667;O;13.263;2
3035;2;DJIRIBABOUGOU;-7.93396667;O;13.2656;2
3036;2;FINKESSIYORO;-7.96776667;O;13.27605;2
3037;2;KENA;-7.92498333;O;13.33481667;2
3038;2;KORIA;-8.01028; ;13.49057;2
3039;2;KOSSOUMALE;-7.7316;O;13.20921667;2
3040;2;MARKALA;-7.77823333;O;13.26171667;2
3041;2;MESSA;-7.89886667;O;13.23591667;2
3042;2;MONITIALA;-7.87468333;O;13.35135;2
3043;2;NANTOUMANA;-7.76761667;O;13.31813333;2
3044;2;NGABAKORO DANSINE;-7.79135;O;13.22123333;2
3045;2;NOKALA;-7.79616667;O;13.23208333;2
3046;2;OUOLODIEDO;-7.95081667;O;13.28616667;2
3047;2;SIKORO NONKON;-7.8902;O;13.31273333;2
3048;2;TIENEGUEBOUGOU;-7.83001667;O;13.29045;2
3049;2;TIENKO;-7.79416667;O;13.16595;2
3050;2;NOSSOMBOUGOU;-7.93833333;O;13.0992;2
3051;2;BAFEBOUGOU;-7.84895;O;13.06625;2
3052;2;DIARABOUGOU;-7.97996667;O;13.04646667;2
3053;2;DOURAKO;-8.03751667;O;13.07103333;2
3054;2;FANSIRA;-8.05238333;O;13.13593333;2
3055;2;FOROKOBOUGOU;-7.992;O;13.11118333;2
3056;2;GUESSEBOUGOU;-7.95475;O;13.09263333;2
3057;2;KABANA 2;-7.8612;O;13.03531667;2
3058;2;KENEKOLO;-7.8888;O;13.13253333;2
3059;2;KODIAN;-7.95061667;O;13.07323333;2
3060;2;MINTIGUILA;-7.9607;O;13.09066667;2
3061;2;MPOLONA;-8.00731667;O;13.05561667;2
3062;2;N'TIBOUGOU;-8.01228333;O;13.09268333;2
3063;2;NGABAKORO KOYA;-8.04813333;O;13.13916667;2
3064;2;NGOLOBOUGOU;-7.94735;O;13.14783333;2
3065;2;OUARALA;-7.99858333;O;13.12975;2
3066;2;PINTIEREBOUGOU;-7.91688333;O;13.07291667;2
3067;2;SIEMON;-8.0083;O;13.10353333;2
3068;2;TAMANI SOBA;-7.83761667;O;13.10715;2
3069;2;TENEZANA;-7.98426667;O;13.01073333;2
3070;2;TIENKOULA;-7.86258333;O;13.14481667;2
3071;2;ZAMBOUGOU;-7.95265;O;13.15376667;2
3072;2;OUOLODO;-7.93481667;O;13.19741667;2
3073;2;DABABOUGOU;-7.89876667;O;13.17786667;2
3074;2;DANI;-7.90106667;O;13.19811667;2
3075;2;DIEKOUMA;-7.94923333;O;13.2378;2
3076;2;DJEGUEBOUGOU;-7.98386667;O;13.21088333;2
3077;2;N'TJILA;-8.01428333;O;13.25373333;2
3078;2;N'TOMODO;-7.99555;O;13.22236667;2
3079;2;NGABAKORO TRESAIN;-7.9904;O;13.23206667;2
3080;2;SANADIE;-8.0209;O;13.19788333;2
3081;2;SAGABALA;-8.1012;O;14.08628333;2
